1; Draft.Scratch_smt_check_7_11236; 2026-04-10 13:44:36.936;
bind: 344000,293000,355000,310000,
cong: 173000,143000,161000,
trans: 276000,287000,
or_pos: 306000,325000,
implies: 303000,
parsing: 2860000,
subproof: 2170000,
equiv_pos2: 241000,275000,
reordering: 447000,466000,408000,
resolution: 234000,312000,320000,418000,516000,482000,285000,323000,383000,
contraction: 476000,
forall_inst: 1371000,3306000,
implies_neg1: 361000,
implies_neg2: 485000,
__local_input: 41000,
__normalized_input: 1277000,1065000,1214000,
rare_rewrite_eq-symm: 189000,242000,
rare_rewrite_bool-impl-elim: 12646000,12003000,

