1; Draft.Scratch_smt_check_7_12062; 2026-04-10 13:43:45.697;
bind: 237000,270000,301000,333000,
cong: 106000,79000,119000,146000,101000,93000,158000,76000,134000,178000,96000,83000,369000,161000,73000,161000,
refl: 34000,34000,
trans: 223000,122000,301000,198000,188000,133000,120000,
implies: 172000,
parsing: 15179000,
evaluate: 317000,
subproof: 2000000,
equiv_pos2: 72000,160000,75000,179000,241000,
reordering: 311000,
resolution: 224000,342000,428000,407000,479000,387000,266000,354000,418000,
contraction: 372000,
forall_inst: 1308000,
implies_neg1: 298000,
implies_neg2: 1871000,
__local_input: 66000,
__normalized_input: 824000,644000,782000,
rare_rewrite_eq-refl: 132000,
rare_rewrite_eq-symm: 102000,159000,200000,197000,115000,117000,106000,
rare_rewrite_bool-eq-false: 27097000,
rare_rewrite_bool-double-not-elim: 155000,144000,143000,

