1; Draft.Scratch_smt_check_7_7367; 2026-04-10 13:42:51.946;
bind: 230000,259000,233000,268000,
cong: 173000,185000,
refl: 101000,97000,
symm: 121000,114000,120000,
trans: 215000,247000,255000,208000,205000,245000,212000,234000,
implies: 176000,
parsing: 2175000,
aci_simp: 1734000,1806000,1819000,1719000,
subproof: 1929000,
equiv_pos2: 61000,140000,55000,138000,
resolution: 228000,323000,331000,368000,410000,270000,344000,326000,
contraction: 311000,
forall_inst: 1137000,
implies_neg1: 242000,
implies_neg2: 251000,
__local_input: 55000,
miniscope_split: 420000,370000,
__normalized_input: 758000,771000,861000,
rare_rewrite_bool-eq-false: 11332000,11340000,
rare_rewrite_bool-impl-elim: 11427000,11322000,

