1; Draft.Scratch_smt_check_7_14904; 2026-04-10 13:50:45.262;
bind: 953000,973000,925000,952000,
cong: 177000,177000,105000,113000,74000,72000,105000,298000,131000,109000,175000,288000,136000,105000,168000,612000,254000,195000,
refl: 38000,75000,
symm: 316000,277000,291000,306000,
trans: 272000,884000,812000,635000,
and_pos: 355000,
implies: 732000,
parsing: 5025000,
subproof: 2640000,
equiv_pos2: 149000,68000,576000,676000,860000,178000,
reordering: 493000,842000,
resolution: 479000,646000,482000,608000,596000,739000,816000,1006000,856000,506000,724000,
contraction: 1205000,
forall_inst: 1838000,
implies_neg1: 1018000,
implies_neg2: 893000,
__local_input: 532000,
__normalized_input: 25964000,5954000,3758000,1895000,1981000,2082000,2034000,
rare_rewrite_eq-symm: 677000,612000,270000,640000,

