1; Draft.Scratch_smt_check_7_6312; 2026-04-10 13:50:45.773;
bind: 653000,682000,712000,798000,
cong: 169000,148000,204000,128000,100000,97000,121000,139000,129000,126000,158000,141000,139000,127000,102000,115000,262000,59000,76000,57000,67000,60000,110000,
refl: 30000,32000,16000,20000,
symm: 145000,
trans: 597000,741000,586000,361000,374000,
or_pos: 576000,
and_pos: 329000,331000,
not_and: 404000,
parsing: 2445000,
equiv_pos2: 377000,113000,78000,
reordering: 439000,649000,422000,
resolution: 403000,381000,407000,458000,544000,660000,573000,618000,
forall_inst: 1782000,
__normalized_input: 15794000,1203000,612000,1312000,
rare_rewrite_eq-symm: 282000,311000,408000,293000,133000,160000,157000,187000,
rare_rewrite_bool-impl-elim: 13510000,

