1; Draft.Scratch_smt_check_7_18374; 2026-04-10 13:50:46.003;
bind: 760000,729000,705000,641000,
cong: 191000,150000,200000,124000,101000,98000,108000,138000,136000,100000,152000,153000,78000,75000,54000,59000,81000,44000,82000,
refl: 30000,32000,16000,21000,
symm: 154000,
trans: 622000,689000,575000,
or_pos: 290000,
and_pos: 329000,180000,
not_and: 220000,
parsing: 2153000,
equiv_pos2: 465000,57000,70000,
reordering: 462000,324000,221000,
resolution: 384000,412000,491000,462000,547000,658000,295000,389000,
forall_inst: 1123000,
__normalized_input: 10882000,1987000,1692000,2183000,
rare_rewrite_eq-symm: 284000,310000,294000,304000,
rare_rewrite_bool-impl-elim: 12915000,

