1; Draft.Scratch_smt_check_7_11286; 2026-04-10 13:50:46.364;
bind: 949000,979000,1077000,1000000,
cong: 201000,140000,343000,138000,112000,204000,296000,133000,114000,168000,661000,243000,204000,
refl: 93000,
symm: 277000,282000,356000,
trans: 375000,835000,882000,716000,
and_pos: 505000,
implies: 761000,
parsing: 5381000,
subproof: 2742000,
equiv_pos2: 155000,622000,598000,903000,188000,
reordering: 500000,913000,
resolution: 541000,550000,643000,541000,830000,945000,1038000,980000,546000,838000,
contraction: 1153000,
forall_inst: 2061000,
implies_neg1: 1040000,
implies_neg2: 985000,
__local_input: 682000,
__normalized_input: 25832000,5144000,3158000,2209000,2137000,2289000,
rare_rewrite_eq-symm: 672000,658000,388000,718000,

