1; Draft.Scratch_smt_check_7_32554; 2026-04-10 13:50:50.052;
bind: 652000,628000,608000,315000,
cong: 169000,145000,188000,127000,91000,95000,101000,135000,129000,85000,91000,83000,77000,69000,49000,62000,79000,44000,72000,
refl: 30000,29000,15000,17000,
symm: 125000,
trans: 561000,589000,567000,
or_pos: 277000,
and_pos: 297000,155000,
not_and: 189000,
parsing: 2385000,
equiv_pos2: 180000,52000,61000,
reordering: 404000,315000,205000,
resolution: 382000,458000,367000,460000,522000,620000,257000,316000,
forall_inst: 914000,
__normalized_input: 9673000,1855000,1647000,1743000,
rare_rewrite_eq-symm: 295000,309000,128000,141000,
rare_rewrite_bool-impl-elim: 11230000,

