1; Draft.Scratch_smt_check_7_5981; 2026-04-10 13:44:55.986;
bind: 332000,333000,322000,580000,
cong: 221000,126000,117000,192000,116000,123000,112000,46000,77000,222000,129000,125000,329000,304000,219000,194000,80000,90000,603000,411000,211000,270000,192000,
refl: 95000,97000,166000,44000,
trans: 279000,276000,323000,113000,141000,147000,130000,122000,274000,282000,293000,119000,144000,149000,229000,224000,250000,
or_pos: 595000,
implies: 289000,
parsing: 26196000,
aci_simp: 1656000,1030000,1332000,1512000,1232000,1871000,
subproof: 3662000,
poly_simp: 2141000,3458000,3365000,
equiv_pos1: 162000,
equiv_pos2: 215000,422000,837000,148000,261000,
not_equiv1: 270000,
not_equiv2: 139000,
reordering: 933000,584000,558000,
resolution: 163000,175000,201000,308000,358000,359000,421000,550000,619000,337000,344000,484000,
contraction: 437000,
forall_inst: 1654000,
implies_neg1: 782000,
implies_neg2: 426000,
__local_input: 173000,
poly_simp_rel: 1144000,1998000,2037000,
__normalized_input: 1350000,957000,848000,847000,1123000,
rare_rewrite_eq-symm: 63000,86000,138000,131000,142000,
rare_rewrite_arith-elim-leq: 6469000,12052000,11715000,
rare_rewrite_bool-impl-elim: 7373000,12766000,
rare_rewrite_bool-and-de-morgan: 7112000,6420000,6617000,12201000,
rare_rewrite_bool-double-not-elim: 65000,80000,66000,82000,

