1; Draft.Scratch_smt_check_7_28780; 2026-04-10 13:43:44.712;
bind: 275000,190000,264000,183000,
cong: 169000,165000,145000,157000,99000,101000,120000,100000,
symm: 152000,160000,150000,
trans: 392000,238000,271000,
implies: 339000,
parsing: 4436000,
subproof: 2132000,
equiv_pos2: 198000,179000,154000,
reordering: 499000,
resolution: 267000,451000,347000,517000,529000,314000,382000,
contraction: 514000,
forall_inst: 1271000,
implies_neg1: 450000,
implies_neg2: 449000,
__local_input: 77000,
__normalized_input: 2660000,1413000,1400000,
rare_rewrite_eq-symm: 297000,147000,154000,

