1; Draft.Scratch_smt_check_7_2544; 2026-04-10 13:51:30.156;
bind: 403000,378000,177000,240000,
cong: 220000,52000,68000,53000,66000,181000,63000,69000,
refl: 56000,72000,
trans: 367000,325000,313000,
or_pos: 310000,
implies: 153000,
parsing: 2223000,
aci_simp: 1363000,
subproof: 1111000,
equiv_pos2: 204000,71000,74000,
reordering: 413000,
resolution: 235000,328000,395000,420000,198000,270000,263000,277000,195000,315000,
contraction: 213000,
forall_inst: 886000,698000,757000,
implies_neg1: 211000,
implies_neg2: 183000,
__local_input: 362000,
__normalized_input: 8327000,2580000,762000,723000,
rare_rewrite_bool-impl-elim: 7722000,
rare_rewrite_bool-and-de-morgan: 6908000,

