1; Draft.Scratch_smt_check_7_25578; 2026-04-10 13:43:18.148;
bind: 333000,362000,299000,358000,
cong: 185000,117000,106000,156000,110000,92000,151000,173000,108000,72000,125000,
refl: 42000,40000,29000,60000,34000,33000,
symm: 105000,150000,
trans: 273000,261000,
or_pos: 368000,
implies: 261000,
parsing: 7558000,
subproof: 2763000,
equiv_pos2: 235000,72000,113000,248000,
reordering: 375000,
resolution: 366000,459000,348000,307000,419000,583000,4645000,342000,491000,
contraction: 456000,
forall_inst: 1483000,
implies_neg1: 432000,
implies_neg2: 397000,
__local_input: 2519000,
__normalized_input: 14413000,1296000,699000,945000,
rare_rewrite_bool-impl-elim: 22487000,36131000,

