1; Draft.Scratch_smt_check_7_523; 2026-04-10 13:46:25.563;
bind: 230000,404000,428000,473000,
cong: 247000,245000,
refl: 71000,72000,
trans: 149000,194000,310000,369000,
or_pos: 305000,283000,380000,
and_neg: 203000,
and_pos: 158000,147000,
implies: 343000,
parsing: 12519000,
aci_simp: 12062000,1888000,
subproof: 2562000,
equiv_pos2: 288000,283000,304000,290000,
not_equiv1: 191000,
not_equiv2: 310000,
reordering: 239000,240000,401000,384000,485000,
resolution: 253000,269000,422000,214000,209000,237000,917000,320000,418000,331000,405000,570000,688000,422000,433000,
contraction: 673000,
forall_inst: 1325000,1260000,1301000,
implies_neg1: 540000,
implies_neg2: 443000,
__local_input: 121000,
__normalized_input: 1915000,1555000,1566000,1028000,
rare_rewrite_bool-impl-elim: 11233000,10976000,11129000,11367000,
rare_rewrite_bool-and-de-morgan: 11150000,11253000,

