1; Draft.Scratch_smt_check_7_10470; 2026-04-10 13:51:19.841;
bind: 339000,268000,303000,276000,
cong: 103000,96000,108000,51000,72000,49000,45000,115000,101000,114000,52000,71000,52000,67000,108000,107000,53000,76000,56000,65000,
refl: 36000,22000,57000,22000,36000,23000,
symm: 128000,122000,123000,
trans: 256000,283000,293000,
implies: 305000,
parsing: 2655000,
subproof: 1547000,
equiv_pos2: 43000,121000,45000,142000,47000,146000,
reordering: 367000,
resolution: 223000,360000,242000,327000,265000,387000,384000,221000,361000,304000,
contraction: 393000,
forall_inst: 840000,
implies_neg1: 399000,
implies_neg2: 350000,
__local_input: 317000,
__normalized_input: 9177000,3062000,946000,1110000,
rare_rewrite_eq-symm: 244000,248000,289000,

