1; Draft.Scratch_smt_check_7_10600; 2026-04-10 13:51:19.740;
bind: 197000,164000,211000,186000,
cong: 72000,90000,75000,48000,37000,66000,58000,75000,57000,67000,56000,73000,58000,65000,
refl: 17000,23000,21000,
trans: 185000,184000,
implies: 210000,
parsing: 2041000,
subproof: 1203000,
equiv_pos2: 38000,74000,41000,79000,46000,91000,
reordering: 271000,
resolution: 202000,266000,212000,239000,258000,329000,329000,202000,245000,304000,
contraction: 313000,
forall_inst: 1064000,
implies_neg1: 268000,
implies_neg2: 281000,
__local_input: 243000,
__normalized_input: 41568000,7600000,1607000,1866000,
rare_rewrite_eq-symm: 147000,173000,

