1; Draft.Scratch_smt_check_7_27632; 2026-04-10 13:49:20.299;
bind: 265000,276000,480000,458000,285000,
cong: 80000,56000,163000,151000,244000,194000,152000,
refl: 18000,95000,27000,90000,111000,
symm: 103000,253000,
trans: 241000,259000,233000,248000,200000,217000,223000,231000,404000,336000,365000,247000,
equiv1: 217000,
or_pos: 367000,
parsing: 16276000,
aci_simp: 1045000,1041000,1067000,1305000,
equiv_pos2: 51000,35000,154000,338000,
reordering: 528000,
resolution: 249000,212000,231000,267000,225000,394000,383000,
forall_inst: 972000,
qnt_rm_unused: 323000,661000,
connective_def: 336000,
miniscope_split: 378000,
__normalized_input: 1410000,900000,624000,558000,666000,598000,
rare_rewrite_bool-eq-false: 5754000,
rare_rewrite_bool-impl-elim: 6273000,6869000,
rare_rewrite_bool-and-de-morgan: 5908000,6345000,6626000,

