1; Draft.Scratch_smt_check_7_9940; 2026-04-10 13:45:02.709;
bind: 298000,336000,272000,287000,
cong: 166000,77000,74000,86000,138000,91000,114000,119000,
refl: 58000,27000,
symm: 88000,
trans: 282000,309000,
or_pos: 397000,
parsing: 14052000,
equiv_pos1: 91000,
equiv_pos2: 199000,107000,213000,56000,71000,
reordering: 433000,391000,386000,
resolution: 339000,349000,378000,384000,300000,400000,275000,245000,385000,324000,
forall_inst: 1338000,1389000,6366000,
__normalized_input: 2448000,4620000,1080000,1069000,917000,742000,1108000,
rare_rewrite_eq-symm: 174000,242000,
rare_rewrite_bool-impl-elim: 19288000,

