1; Draft.Scratch_smt_check_7_29993; 2026-04-10 13:46:34.973;
bind: 566000,608000,538000,583000,
cong: 177000,127000,89000,93000,149000,83000,173000,128000,85000,
refl: 41000,38000,
trans: 479000,543000,
or_pos: 415000,
implies: 426000,
parsing: 14280000,
subproof: 2775000,
equiv_pos2: 378000,115000,360000,
reordering: 559000,
resolution: 344000,506000,375000,363000,683000,653000,371000,472000,
contraction: 683000,
forall_inst: 1493000,
implies_neg1: 719000,
implies_neg2: 562000,
__local_input: 191000,
__normalized_input: 8532000,1291000,985000,1027000,
rare_rewrite_bool-impl-elim: 11933000,11881000,

