1; Draft.Scratch_smt_check_7_28199; 2026-04-10 13:46:45.460;
bind: 314000,324000,325000,343000,
cong: 183000,192000,209000,155000,100000,175000,104000,107000,150000,126000,112000,
refl: 76000,42000,28000,50000,24000,28000,47000,24000,33000,
symm: 96000,103000,109000,
trans: 329000,309000,291000,
implies: 314000,
parsing: 8839000,
subproof: 2045000,
equiv_pos2: 239000,233000,241000,
reordering: 508000,
resolution: 241000,403000,376000,578000,492000,287000,437000,
contraction: 591000,
forall_inst: 1309000,
implies_neg1: 441000,
implies_neg2: 454000,
__local_input: 116000,
__normalized_input: 4513000,1556000,1077000,
rare_rewrite_eq-symm: 307000,246000,225000,

