1; Draft.Scratch_smt_check_7_25678; 2026-04-10 13:47:20.904;
bind: 242000,289000,341000,310000,287000,
cong: 129000,116000,123000,142000,174000,160000,170000,
refl: 84000,
trans: 196000,212000,219000,293000,226000,
choice: 85000,
equiv1: 195000,
or_neg: 155000,183000,154000,
or_pos: 513000,
parsing: 9870000,
equiv_pos2: 105000,119000,118000,136000,465000,
reordering: 204000,750000,
resolution: 182000,158000,290000,309000,261000,286000,202000,327000,283000,359000,
sko_forall: 1177000,
contraction: 293000,
forall_inst: 1538000,
connective_def: 243000,307000,617000,
__normalized_input: 1513000,1125000,1258000,
rare_rewrite_bool-impl-elim: 6917000,
rare_rewrite_bool-and-de-morgan: 7209000,6465000,29014000,
rare_rewrite_bool-double-not-elim: 123000,206000,

