1; Draft.Scratch_smt_check_7_7444; 2026-04-10 13:47:25.475;
bind: 247000,258000,434000,432000,282000,
cong: 82000,62000,178000,142000,237000,187000,149000,
refl: 18000,107000,34000,84000,121000,
symm: 95000,229000,
trans: 215000,236000,211000,223000,171000,190000,198000,209000,361000,307000,344000,218000,
equiv1: 190000,
or_pos: 667000,
parsing: 14433000,
aci_simp: 1090000,1056000,1158000,1282000,
equiv_pos2: 51000,33000,140000,595000,
reordering: 905000,
resolution: 230000,183000,257000,258000,233000,348000,371000,
forall_inst: 1656000,
qnt_rm_unused: 285000,625000,
connective_def: 577000,
miniscope_split: 375000,
__normalized_input: 2566000,1443000,846000,898000,1010000,781000,
rare_rewrite_bool-eq-false: 6325000,
rare_rewrite_bool-impl-elim: 6181000,6581000,
rare_rewrite_bool-and-de-morgan: 6078000,5971000,24438000,

