1; Draft.Scratch_smt_check_7_29883; 2026-04-10 13:45:55.599;
bind: 243000,290000,228000,280000,
cong: 98000,110000,71000,109000,97000,110000,
refl: 35000,31000,36000,
symm: 96000,110000,
trans: 246000,263000,
or_pos: 284000,
implies: 212000,
parsing: 2051000,
subproof: 2403000,
equiv_pos2: 232000,66000,162000,
reordering: 349000,
resolution: 353000,365000,309000,363000,439000,505000,332000,436000,
contraction: 318000,
forall_inst: 1164000,
implies_neg1: 280000,
implies_neg2: 252000,
__local_input: 75000,
__normalized_input: 1687000,1728000,1807000,1734000,
rare_rewrite_bool-impl-elim: 11784000,11279000,

