1; Draft.Scratch_smt_check_7_30903; 2026-04-10 13:45:54.502;
bind: 341000,337000,606000,611000,
cong: 152000,89000,71000,57000,52000,60000,174000,152000,148000,141000,98000,84000,87000,276000,156000,115000,97000,82000,84000,270000,
refl: 78000,117000,
trans: 282000,216000,239000,640000,416000,443000,
or_pos: 469000,
implies: 485000,
parsing: 18354000,
aci_simp: 1110000,2257000,
subproof: 3108000,
equiv_pos2: 441000,207000,419000,
reordering: 680000,
resolution: 266000,326000,492000,524000,835000,867000,511000,511000,
contraction: 804000,
forall_inst: 1535000,
implies_neg1: 715000,
implies_neg2: 647000,
__local_input: 191000,
__normalized_input: 13629000,2419000,817000,818000,1091000,
rare_rewrite_bool-impl-elim: 24425000,12300000,
rare_rewrite_bool-and-de-morgan: 6217000,11726000,

