1; Draft.Scratch_smt_check_7_14510; 2026-04-10 13:47:04.094;
bind: 233000,209000,297000,212000,
cong: 112000,137000,117000,76000,59000,121000,111000,108000,81000,112000,104000,70000,
refl: 31000,24000,
trans: 257000,295000,260000,
implies: 247000,
parsing: 2060000,
subproof: 2015000,
equiv_pos2: 132000,138000,151000,
reordering: 400000,
resolution: 255000,432000,347000,424000,427000,270000,401000,
contraction: 421000,
forall_inst: 4506000,
implies_neg1: 342000,
implies_neg2: 422000,
__local_input: 119000,
__normalized_input: 7565000,6530000,970000,
rare_rewrite_eq-symm: 298000,177000,197000,

