1; Draft.Scratch_smt_check_7_29626; 2026-04-10 13:44:15.411;
bind: 260000,271000,272000,299000,293000,
cong: 174000,183000,124000,123000,185000,167000,125000,
refl: 34000,32000,
trans: 294000,266000,235000,328000,269000,271000,217000,240000,
parsing: 9108000,
aci_simp: 1735000,1902000,
and_intro: 181000,
equiv_pos2: 292000,206000,
resolution: 189000,385000,263000,401000,
miniscope_split: 460000,
__normalized_input: 1021000,1349000,909000,788000,
rare_rewrite_eq-symm: 169000,157000,
rare_rewrite_bool-impl-elim: 10950000,
rare_rewrite_bool-impl-false1: 10499000,10981000,
rare_rewrite_bool-and-de-morgan: 10738000,10780000,

