1; Draft.Scratch_smt_check_7_19228; 2026-04-10 13:49:39.003;
bind: 320000,265000,338000,278000,
cong: 132000,118000,235000,128000,
trans: 269000,264000,
or_pos: 276000,
implies: 242000,
parsing: 7295000,
subproof: 1605000,
equiv_pos1: 59000,
equiv_pos2: 42000,202000,181000,282000,
reordering: 239000,304000,287000,
resolution: 203000,211000,195000,215000,269000,350000,340000,386000,395000,257000,324000,
contraction: 360000,
forall_inst: 1095000,955000,
implies_neg1: 325000,
implies_neg2: 312000,
__local_input: 217000,
__normalized_input: 2826000,1679000,906000,939000,724000,
rare_rewrite_eq-symm: 188000,193000,185000,
rare_rewrite_bool-impl-elim: 6567000,7896000,

