1; Draft.Scratch_smt_check_7_21602; 2026-04-10 13:49:39.925;
bind: 166000,198000,264000,347000,
cong: 120000,59000,76000,49000,70000,123000,
refl: 78000,19000,68000,
symm: 108000,91000,107000,
trans: 138000,155000,147000,167000,167000,155000,166000,147000,152000,
implies: 150000,
parsing: 2828000,
aci_simp: 1018000,993000,991000,14789000,
subproof: 1192000,
equiv_pos2: 36000,85000,61000,32000,157000,
resolution: 181000,223000,239000,226000,409000,314000,188000,239000,234000,
contraction: 213000,
forall_inst: 1221000,
implies_neg1: 350000,
implies_neg2: 308000,
__local_input: 175000,
miniscope_split: 253000,273000,
__normalized_input: 2895000,976000,917000,849000,
rare_rewrite_eq-symm: 131000,
rare_rewrite_bool-eq-false: 6046000,6077000,
rare_rewrite_bool-impl-elim: 6160000,11442000,

