1; Draft.Scratch_smt_check_7_32325; 2026-04-10 13:41:33.371;
bind: 295000,289000,296000,284000,
cong: 152000,208000,126000,113000,185000,127000,116000,500000,283000,177000,167000,199000,194000,138000,225000,155000,104000,189000,238000,159000,174000,
refl: 100000,90000,40000,40000,
symm: 148000,266000,217000,
false: 14000,
trans: 242000,215000,228000,157000,124000,236000,211000,232000,150000,123000,193000,218000,245000,229000,281000,265000,265000,134000,233000,194000,
equiv1: 136000,
or_neg: 154000,156000,159000,301000,281000,
or_pos: 268000,439000,
and_neg: 207000,
and_pos: 92000,
implies: 237000,279000,
parsing: 10204000,
aci_simp: 1286000,1226000,
evaluate: 348000,223000,347000,345000,357000,
subproof: 1846000,
and_intro: 121000,
poly_simp: 1946000,2021000,2778000,3611000,3009000,2648000,2587000,5132000,
equiv_pos1: 118000,116000,
equiv_pos2: 88000,62000,122000,185000,220000,679000,233000,275000,179000,218000,
la_generic: 10634000,
not_equiv1: 136000,
not_equiv2: 244000,
reordering: 329000,143000,232000,171000,605000,449000,349000,453000,
resolution: 99000,159000,264000,193000,261000,173000,270000,239000,238000,327000,144000,235000,290000,317000,333000,234000,295000,330000,391000,435000,521000,282000,316000,436000,453000,415000,235000,
contraction: 247000,376000,432000,
forall_inst: 869000,12670000,
la_mult_neg: 374000,
implies_neg1: 644000,
implies_neg2: 331000,
__local_input: 119000,
poly_simp_rel: 1046000,1069000,1751000,1836000,
equiv_simplify: 251000,
__normalized_input: 1806000,857000,864000,1111000,
rare_rewrite_eq-symm: 132000,172000,
rare_rewrite_arith-elim-gt: 10565000,
rare_rewrite_arith-elim-lt: 6618000,10260000,11343000,
rare_rewrite_arith-elim-leq: 6743000,6178000,10386000,
rare_rewrite_bool-impl-elim: 7185000,6709000,
rare_rewrite_bool-and-de-morgan: 6360000,5967000,
rare_rewrite_bool-double-not-elim: 92000,232000,

