1; Draft.Scratch_smt_check_7_32; 2026-04-10 13:52:12.927;
bind: 303000,289000,297000,289000,
cong: 97000,90000,178000,100000,
trans: 486000,291000,
or_pos: 262000,
implies: 246000,
parsing: 1701000,
subproof: 1459000,
equiv_pos2: 144000,146000,213000,
reordering: 298000,
resolution: 506000,567000,277000,335000,390000,393000,265000,325000,
contraction: 353000,
forall_inst: 806000,
implies_neg1: 311000,
implies_neg2: 319000,
__local_input: 112000,
__normalized_input: 704000,766000,698000,
rare_rewrite_eq-symm: 223000,187000,211000,
rare_rewrite_bool-impl-elim: 5994000,5959000,

