1; Draft.Scratch_smt_check_7_12510; 2026-04-10 13:52:12.834;
bind: 874000,887000,862000,471000,
cong: 374000,361000,249000,202000,192000,323000,230000,199000,133000,218000,350000,370000,366000,246000,207000,112000,205000,150000,87000,77000,425000,436000,
refl: 82000,47000,57000,60000,80000,49000,56000,
trans: 786000,681000,701000,700000,553000,546000,527000,426000,371000,534000,456000,430000,777000,759000,703000,553000,564000,571000,491000,219000,184000,268000,238000,
not_or: 386000,386000,433000,
or_pos: 891000,
implies: 804000,
parsing: 6818000,
aci_simp: 3104000,2154000,1856000,1957000,1976000,1845000,1899000,3188000,2190000,925000,1000000,970000,977000,
not_symm: 241000,
subproof: 6326000,
equiv_pos2: 590000,187000,323000,524000,
reordering: 1550000,
resolution: 1359000,680000,1357000,888000,881000,1182000,1928000,1318000,667000,
contraction: 1237000,
forall_inst: 1023000,
implies_neg1: 578000,
implies_neg2: 1189000,
__local_input: 188000,
__normalized_input: 1013000,966000,643000,569000,545000,544000,731000,
rare_rewrite_eq-symm: 263000,235000,272000,287000,301000,130000,113000,131000,156000,
rare_rewrite_bool-impl-elim: 11684000,6209000,
rare_rewrite_bool-and-de-morgan: 12069000,10886000,11067000,11238000,5845000,5630000,5740000,5883000,
rare_rewrite_bool-double-not-elim: 261000,264000,

