1; Draft.Scratch_smt_check_7_30022; 2026-04-10 13:45:44.902;
bind: 317000,392000,504000,458000,382000,
cong: 182000,171000,263000,220000,220000,259000,216000,
refl: 139000,
trans: 302000,317000,315000,512000,336000,
choice: 66000,
equiv1: 315000,
or_neg: 250000,254000,211000,
or_pos: 439000,
parsing: 7833000,
equiv_pos2: 185000,183000,210000,237000,410000,
reordering: 321000,625000,
resolution: 317000,242000,515000,397000,394000,454000,284000,459000,435000,465000,
sko_forall: 1911000,
contraction: 357000,
forall_inst: 1464000,
connective_def: 456000,480000,479000,
__normalized_input: 1334000,1082000,1354000,
rare_rewrite_bool-impl-elim: 11986000,
rare_rewrite_bool-and-de-morgan: 11533000,11350000,11180000,
rare_rewrite_bool-double-not-elim: 169000,335000,

