1; Draft.Scratch_smt_check_7_16420; 2026-04-10 13:50:41.546;
bind: 255000,230000,251000,217000,
cong: 107000,106000,69000,110000,
symm: 168000,
trans: 237000,172000,214000,
or_pos: 229000,234000,239000,233000,
and_neg: 398000,
and_pos: 323000,328000,288000,290000,
implies: 326000,
parsing: 2430000,
subproof: 1262000,
equiv_pos2: 125000,120000,
reordering: 272000,262000,516000,1184000,275000,266000,
resolution: 271000,217000,217000,215000,255000,208000,235000,293000,619000,483000,423000,1080000,227000,214000,268000,223000,233000,290000,267000,
contraction: 451000,524000,
forall_inst: 772000,784000,768000,777000,793000,784000,733000,799000,
implies_neg1: 514000,
implies_neg2: 395000,
__local_input: 53000,47000,39000,108000,
__normalized_input: 779000,739000,516000,535000,717000,
rare_rewrite_eq-symm: 170000,213000,
rare_rewrite_bool-impl-elim: 6317000,6233000,

