1; Draft.Scratch_smt_check_7_26594; 2026-04-10 13:46:14.914;
bind: 410000,434000,753000,785000,
cong: 166000,112000,57000,93000,282000,216000,91000,138000,578000,154000,110000,158000,183000,106000,111000,
refl: 159000,300000,24000,
symm: 116000,
trans: 333000,336000,632000,659000,327000,
and_pos: 122000,119000,220000,
implies: 298000,
not_and: 382000,
parsing: 17202000,
aci_simp: 1785000,
subproof: 1256000,
equiv_pos2: 309000,556000,904000,126000,159000,182000,
reordering: 184000,192000,640000,319000,
resolution: 161000,143000,142000,137000,234000,204000,328000,385000,472000,404000,208000,11701000,351000,446000,
contraction: 504000,
forall_inst: 1573000,
implies_neg1: 806000,
implies_neg2: 394000,
__local_input: 207000,
__normalized_input: 3488000,926000,771000,726000,981000,
rare_rewrite_eq-symm: 250000,476000,447000,

