1; Draft.Scratch_smt_check_7_22508; 2026-04-10 13:46:09.804;
bind: 454000,695000,701000,806000,
cong: 253000,124000,98000,144000,243000,116000,96000,139000,522000,156000,106000,127000,117000,113000,
refl: 28000,
symm: 114000,
trans: 322000,592000,
and_pos: 97000,212000,
implies: 517000,
not_and: 239000,
parsing: 10675000,
subproof: 2412000,
equiv_pos2: 519000,513000,760000,124000,134000,149000,
reordering: 180000,609000,318000,
resolution: 132000,136000,137000,170000,186000,325000,627000,884000,688000,328000,553000,330000,401000,
contraction: 859000,
forall_inst: 1594000,
implies_neg1: 703000,
implies_neg2: 667000,
__local_input: 178000,
__normalized_input: 3577000,932000,756000,707000,896000,
rare_rewrite_eq-symm: 11850000,409000,401000,

