1; Draft.Scratch_smt_check_7_15365; 2026-04-10 13:50:15.687;
bind: 297000,362000,300000,327000,
cong: 97000,100000,101000,102000,59000,55000,48000,78000,62000,58000,63000,80000,89000,76000,64000,57000,65000,
refl: 18000,19000,16000,24000,
symm: 147000,164000,
trans: 281000,205000,303000,
and_neg: 298000,
and_pos: 236000,224000,
implies: 265000,
parsing: 1799000,
subproof: 1657000,
equiv_pos2: 106000,140000,152000,
reordering: 376000,461000,
resolution: 347000,401000,244000,337000,596000,386000,385000,548000,244000,380000,
contraction: 341000,359000,
forall_inst: 948000,973000,
implies_neg1: 348000,
implies_neg2: 352000,
__local_input: 43000,129000,
__normalized_input: 9795000,6567000,6454000,6640000,
rare_rewrite_eq-symm: 225000,231000,

