1; Draft.Scratch_smt_check_7_21913; 2026-04-10 13:47:10.157;
bind: 389000,215000,709000,357000,
cong: 230000,134000,310000,200000,388000,260000,
refl: 106000,44000,75000,194000,74000,
trans: 302000,317000,130000,148000,587000,657000,269000,268000,
or_pos: 194000,338000,379000,641000,
implies: 400000,
parsing: 22924000,
aci_simp: 1223000,1229000,2342000,1894000,
subproof: 13490000,
equiv_pos2: 294000,143000,694000,286000,
reordering: 252000,551000,532000,474000,1122000,
resolution: 163000,336000,421000,412000,194000,254000,274000,571000,586000,498000,554000,547000,347000,407000,488000,
contraction: 593000,
forall_inst: 954000,812000,1805000,1301000,
implies_neg1: 1137000,
implies_neg2: 620000,
__local_input: 123000,
__normalized_input: 1500000,1747000,896000,932000,876000,1792000,
rare_rewrite_bool-impl-elim: 6552000,6409000,12283000,11701000,
rare_rewrite_bool-and-de-morgan: 6050000,5844000,11494000,11684000,

