1; Draft.Scratch_smt_check_7_4809; 2026-04-10 13:47:09.769;
bind: 347000,373000,398000,348000,
cong: 166000,170000,100000,163000,
symm: 246000,
trans: 314000,249000,351000,
or_pos: 368000,345000,350000,339000,
and_neg: 630000,
and_pos: 553000,495000,505000,485000,
implies: 546000,
parsing: 13258000,
subproof: 2441000,
equiv_pos2: 228000,224000,
reordering: 427000,452000,884000,2187000,446000,464000,
resolution: 404000,299000,341000,331000,389000,340000,379000,418000,1015000,811000,659000,2007000,382000,335000,400000,316000,364000,517000,367000,
contraction: 842000,977000,
forall_inst: 1307000,1533000,1291000,1401000,4219000,2780000,1294000,3610000,
implies_neg1: 883000,
implies_neg2: 636000,
__local_input: 71000,46000,35000,55000,
__normalized_input: 1445000,1310000,1091000,1043000,1112000,
rare_rewrite_eq-symm: 211000,282000,
rare_rewrite_bool-impl-elim: 12530000,23514000,

