1; Draft.Scratch_smt_check_7_5778; 2026-04-10 13:47:25.671;
bind: 309000,323000,285000,327000,
cong: 120000,105000,173000,77000,97000,186000,
refl: 70000,25000,126000,
symm: 95000,136000,155000,
trans: 138000,155000,244000,279000,252000,274000,348000,253000,263000,
implies: 249000,
parsing: 2974000,
aci_simp: 1071000,1941000,1910000,1873000,
subproof: 2084000,
equiv_pos2: 56000,167000,111000,57000,156000,
resolution: 154000,220000,259000,362000,479000,485000,446000,409000,380000,
contraction: 375000,
forall_inst: 1313000,
implies_neg1: 359000,
implies_neg2: 323000,
__local_input: 178000,
miniscope_split: 418000,522000,
__normalized_input: 3126000,851000,913000,1250000,
rare_rewrite_eq-symm: 285000,
rare_rewrite_bool-eq-false: 26203000,12122000,
rare_rewrite_bool-impl-elim: 12242000,12288000,

