1; Draft.Scratch_smt_check_7_7080; 2026-04-10 13:52:08.117;
bind: 239000,223000,225000,218000,
cong: 96000,95000,130000,95000,132000,67000,91000,
refl: 449000,18000,29000,
trans: 145000,158000,214000,310000,147000,159000,225000,266000,208000,115000,141000,
parsing: 2080000,
aci_simp: 896000,949000,1017000,
evaluate: 210000,385000,
onepoint: 1039000,
poly_simp: 1492000,1785000,
equiv_pos2: 81000,
resolution: 141000,206000,
miniscope_split: 310000,
__normalized_input: 719000,606000,
rare_rewrite_eq-refl: 152000,
rare_rewrite_or-not-refl: 5946000,
rare_rewrite_bool-impl-elim: 5900000,

