1; Draft.Scratch_smt_check_7_13251; 2026-04-10 13:45:24.913;
bind: 318000,417000,724000,396000,
cong: 154000,247000,194000,395000,325000,193000,186000,
refl: 57000,49000,56000,
trans: 169000,190000,343000,299000,309000,273000,279000,481000,
choice: 36000,76000,
or_neg: 137000,241000,300000,206000,
or_pos: 633000,386000,
implies: 135000,
parsing: 28867000,
aci_simp: 1068000,1229000,1088000,1973000,
subproof: 1802000,
equiv_pos2: 208000,626000,229000,203000,
reordering: 1060000,346000,527000,
resolution: 165000,228000,284000,315000,160000,136000,252000,326000,385000,345000,380000,480000,332000,342000,278000,
sko_forall: 3619000,
contraction: 369000,252000,
forall_inst: 808000,1718000,1066000,
implies_neg1: 216000,
implies_neg2: 175000,
__local_input: 55000,
__normalized_input: 7881000,3094000,1423000,922000,718000,815000,
rare_rewrite_bool-impl-elim: 6206000,11787000,11038000,
rare_rewrite_bool-and-de-morgan: 6840000,17908000,11581000,
rare_rewrite_bool-double-not-elim: 216000,

