1; Draft.Scratch_smt_check_7_4767; 2026-04-10 13:44:36.152;
bind: 214000,244000,217000,248000,
cong: 105000,115000,89000,104000,97000,114000,
refl: 51000,26000,32000,
symm: 79000,93000,
trans: 199000,224000,
or_pos: 259000,
implies: 176000,
parsing: 1908000,
subproof: 2406000,
equiv_pos2: 170000,61000,153000,
reordering: 306000,
resolution: 308000,348000,329000,291000,384000,454000,293000,343000,
contraction: 311000,
forall_inst: 1190000,
implies_neg1: 325000,
implies_neg2: 224000,
__local_input: 58000,
__normalized_input: 785000,4242000,892000,822000,
rare_rewrite_bool-impl-elim: 11504000,21627000,

