1; Draft.Scratch_smt_check_7_4062; 2026-04-10 13:45:02.616;
bind: 615000,579000,697000,1584000,
cong: 352000,289000,309000,248000,890000,743000,295000,
refl: 90000,100000,101000,
symm: 349000,
trans: 551000,448000,461000,507000,453000,455000,
or_pos: 862000,
implies: 826000,
parsing: 27609000,
aci_simp: 2305000,2246000,
subproof: 3714000,
equiv_pos2: 551000,480000,1404000,
reordering: 1597000,
resolution: 477000,543000,850000,917000,1263000,1216000,710000,501000,
contraction: 1323000,
forall_inst: 4994000,
implies_neg1: 1221000,
implies_neg2: 1332000,
__local_input: 144000,
__normalized_input: 1770000,3630000,4467000,1418000,
rare_rewrite_eq-symm: 231000,213000,443000,535000,
rare_rewrite_bool-impl-elim: 13110000,23391000,
rare_rewrite_bool-and-de-morgan: 12406000,12475000,

