1; Draft.Scratch_smt_check_7_903; 2026-04-10 13:49:55.122;
bind: 332000,396000,137000,176000,138000,
cong: 117000,130000,220000,171000,180000,99000,127000,87000,89000,78000,117000,65000,95000,67000,
refl: 53000,
symm: 107000,91000,93000,
trans: 185000,204000,241000,243000,263000,185000,136000,118000,116000,90000,100000,118000,127000,90000,87000,104000,128000,93000,97000,114000,
or_pos: 679000,
parsing: 5894000,
aci_simp: 1316000,
poly_simp: 2276000,2045000,1807000,1799000,2738000,2463000,1802000,2447000,
equiv_pos2: 123000,207000,73000,68000,104000,121000,129000,
reordering: 288000,558000,966000,
resolution: 366000,292000,353000,364000,218000,215000,189000,245000,235000,208000,304000,157000,254000,
forall_inst: 877000,747000,754000,748000,1316000,
poly_simp_rel: 1148000,1189000,1028000,1019000,996000,964000,1061000,971000,
__normalized_input: 4856000,1654000,1027000,1026000,1235000,
rare_rewrite_eq-symm: 135000,
rare_rewrite_arith-elim-lt: 7216000,6410000,6081000,6465000,6590000,6243000,6196000,11368000,
rare_rewrite_bool-impl-elim: 6368000,
rare_rewrite_arith-geq-tighten: 6374000,6370000,11278000,
rare_rewrite_bool-and-de-morgan: 6413000,
rare_rewrite_bool-double-not-elim: 206000,123000,142000,107000,97000,105000,

