1; Draft.Scratch_smt_check_7_24538; 2026-04-10 13:42:51.465;
bind: 375000,495000,542000,402000,508000,
cong: 228000,
refl: 63000,
trans: 233000,266000,
or_pos: 371000,375000,341000,570000,469000,
implies: 353000,
parsing: 8310000,
aci_simp: 1869000,
subproof: 2783000,
equiv_pos2: 266000,334000,384000,285000,390000,
reordering: 576000,560000,489000,992000,518000,
resolution: 296000,352000,292000,460000,491000,437000,545000,414000,303000,404000,447000,340000,390000,407000,655000,655000,340000,452000,
contraction: 645000,
forall_inst: 1429000,1605000,1476000,1437000,1371000,
implies_neg1: 542000,
implies_neg2: 518000,
__local_input: 106000,
__normalized_input: 1410000,1199000,1155000,992000,961000,1056000,
rare_rewrite_bool-impl-elim: 11328000,11380000,11514000,11332000,11330000,
rare_rewrite_bool-and-de-morgan: 11354000,

