1; Draft.Scratch_smt_check_7_2870; 2026-04-10 13:47:39.964;
bind: 415000,398000,438000,377000,
cong: 166000,163000,195000,92000,517000,95000,71000,183000,175000,180000,86000,108000,88000,82000,162000,184000,93000,115000,88000,96000,
refl: 59000,30000,63000,35000,59000,36000,
symm: 139000,155000,148000,
trans: 395000,438000,467000,
implies: 407000,
parsing: 23878000,
subproof: 2205000,
equiv_pos2: 77000,192000,76000,246000,78000,262000,
reordering: 619000,
resolution: 328000,461000,334000,468000,365000,593000,541000,349000,428000,375000,
contraction: 582000,
forall_inst: 5759000,
implies_neg1: 704000,
implies_neg2: 592000,
__local_input: 220000,
__normalized_input: 37256000,21371000,4918000,8171000,
rare_rewrite_eq-symm: 946000,325000,333000,

