1; Draft.Scratch_smt_check_7_13677; 2026-04-10 13:47:10.535;
bind: 354000,323000,502000,631000,
cong: 153000,183000,249000,
refl: 50000,83000,84000,
trans: 170000,191000,227000,252000,317000,366000,
or_pos: 520000,421000,762000,
implies: 801000,
parsing: 23494000,
aci_simp: 1024000,1159000,1989000,
subproof: 3485000,
equiv_pos2: 261000,408000,397000,478000,
reordering: 810000,696000,1480000,
resolution: 281000,301000,413000,253000,324000,356000,404000,409000,442000,1176000,1292000,706000,520000,
contraction: 825000,1249000,
forall_inst: 1602000,1466000,2043000,
implies_neg1: 1041000,
implies_neg2: 1288000,
__local_input: 195000,
__normalized_input: 5440000,2234000,6289000,2216000,2018000,4133000,
rare_rewrite_bool-impl-elim: 6610000,28992000,11825000,13488000,
rare_rewrite_bool-and-de-morgan: 6101000,6776000,12098000,

